atm_pressure,count,humidity,id_cell,num_particles,temperature,wind_direction,wind_speed
762.3182941194283,9675.0,76.65695090439276,4564.0,18527.423049095607,10.10108527131783,11.471627906976744,1.813643410852713
762.2592410312909,34410.0,76.29383900029062,4565.0,18746.414443475733,10.179453647195583,11.53786689915722,1.8402789886660855
762.2530142812685,36188.0,76.36122471537526,4566.0,19518.20147562728,10.156681772963413,11.553083895213883,1.840637780479717
762.2781620387277,16719.0,76.82965488366528,4567.0,21728.740654345354,10.039057359889945,11.56367007596148,1.8196064357916144
762.2695806325803,21664.0,76.52991137370753,4568.0,20247.610782865584,9.854689807976367,11.49870753323486,1.8406573116691285
762.2936603953605,22132.0,76.47465208747515,4569.0,19068.23206217242,9.777471534429784,11.449123441171155,1.8538767395626243
762.345084751734,11649.0,76.64091338312302,4570.0,18818.220362262855,9.767190316765388,11.412052536698429,1.848742381320285
762.3282793874124,7394.0,76.58790911549906,4571.0,19571.417365431433,9.724100622126048,11.412361374087098,1.8364890451717608
762.3002295781079,20004.0,76.17126574685064,4572.0,19646.55278944211,9.70630873825235,11.438562287542492,1.8597280543891221
762.3071246072059,18414.0,76.12658846529814,4573.0,19733.932442706635,9.697458455522971,11.425600086890409,1.8646681872488324
762.4033499477433,2179.0,76.5929325378614,4574.0,20959.433685176686,9.70536943552088,11.3955943093162,1.8756310234052318
0.0,0.0,0.0,4575.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4576.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4577.0,0.0,0.0,0.0,0.0
762.0309475538769,1118.0,76.11627906976744,4578.0,23060.47853309481,10.248658318425761,11.313953488372093,1.8228980322003578
762.2100097532068,4915.0,76.37151576805697,4579.0,23792.270396744658,9.88646998982706,11.416887080366227,1.8427263479145473
762.2574912108206,33424.0,76.14582336045954,4580.0,20037.91757419818,9.857228338918143,11.42478458592628,1.858724269985639
762.2447398819754,32711.0,76.05790101189203,4581.0,19318.01158631653,9.88520681116444,11.43948518846871,1.863318149857846
762.1318634181587,3085.0,75.59157212317666,4582.0,17287.439870340357,10.05867098865478,11.610696920583468,1.8946515397082657
0.0,0.0,0.0,4583.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4584.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4585.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4586.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4587.0,0.0,0.0,0.0,0.0
764.1043466761492,138.0,74.52173913043478,4588.0,18675.579710144928,13.572463768115941,11.065217391304348,1.5869565217391304
764.1270598818325,558.0,74.20609318996416,4589.0,16260.030465949822,13.754480286738351,10.992831541218639,1.593189964157706
764.0720441203825,1785.0,74.01512605042016,4590.0,14630.170868347339,13.867226890756303,11.073389355742297,1.6240896358543417
764.0593600686826,1752.0,74.07933789954338,4591.0,14339.086757990868,13.856735159817351,11.079908675799087,1.6244292237442923
764.0429300242457,580.0,74.39655172413794,4592.0,14354.205172413793,13.727586206896552,10.953448275862069,1.5931034482758621
763.978123664856,192.0,74.31770833333333,4593.0,14512.036458333334,13.651041666666666,10.838541666666666,1.59375
0.0,0.0,0.0,4594.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4595.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4596.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4597.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4598.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4599.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4600.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4601.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4602.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4603.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4604.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4605.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4606.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4607.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4608.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4609.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4610.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4611.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4612.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4613.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4614.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4615.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4616.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4617.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4618.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4619.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4620.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4621.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4622.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4623.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4624.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4625.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4626.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4627.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4628.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4629.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4630.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4631.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4632.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4633.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4634.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4635.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4636.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4637.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4638.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4639.0,0.0,0.0,0.0,0.0
761.9789486373986,1810.0,78.88176795580111,4640.0,26256.528729281767,8.40939226519337,11.023204419889503,1.5756906077348067
761.8447222051811,13069.0,78.7175759430714,4641.0,27670.492463080573,8.537684597138266,11.316703649858443,1.6164970540974826
761.8152185092271,19211.0,78.65410441934308,4642.0,28763.379365988236,8.592108687730988,11.343032637551403,1.6275571287283328
761.7804665333971,16312.0,78.59710642471799,4643.0,27401.568415890142,8.578469838155959,11.334600294261893,1.6314982834722904
761.7850432607977,35306.0,78.44488188976378,4644.0,24298.705460828187,8.615759361015124,11.422874298986008,1.6300628788307936
761.8005257542495,33745.0,78.45751963253815,4645.0,24554.60379315454,8.627707808564232,11.428448659060601,1.628952437398133
761.8033717767009,13369.0,78.70955194853767,4646.0,26847.157827810606,8.560400927518886,11.381329942404069,1.623681651582018
761.8183442633735,13894.0,78.65819778321578,4647.0,28480.24665323161,8.62257089391104,11.374694112566576,1.6266733841946164
761.8452053143569,33216.0,78.46182562620425,4648.0,30223.474169075143,8.704329238921002,11.373283959537572,1.6308104527938343
761.8446575392661,30502.0,78.44465936659891,4649.0,29777.079699691825,8.729034161694315,11.373713199134484,1.6321552685069831
761.8699785832446,4607.0,78.53766008248317,4650.0,26113.978945083567,8.834165400477534,11.349902322552637,1.636856956804862
0.0,0.0,0.0,4651.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4652.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4653.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4654.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4655.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4656.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4657.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4658.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4659.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4660.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4661.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4662.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4663.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4664.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4665.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4666.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4667.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4668.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4669.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4670.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4671.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4672.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4673.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4674.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4675.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4676.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4677.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4678.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4679.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4680.0,0.0,0.0,0.0,0.0
761.3847784112369,1117.0,78.78066248880931,4681.0,21713.845120859445,8.79946284691137,11.173679498657117,1.685765443151298
761.3435257951535,10290.0,78.7846452866861,4682.0,19411.256171039844,8.91622934888241,11.358309037900874,1.6859086491739552
761.3400614109552,11382.0,78.81356527850993,4683.0,18565.51950448076,8.912141978562643,11.365489369179405,1.6842382709541381
761.3465350985581,2209.0,78.93164327750114,4684.0,16217.873245812585,8.83612494341331,11.301946582163875,1.6772295156179267
0.0,0.0,0.0,4685.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4686.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4687.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4688.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4689.0,0.0,0.0,0.0,0.0
761.5447327228563,6228.0,76.97222222222223,4690.0,20575.048651252408,9.609826589595375,11.872992935131663,1.6857739242132306
761.5786575517668,34969.0,76.90477279876463,4691.0,19330.83862849953,9.662215104807116,11.83802796762847,1.7011924847722268
761.5860088559822,28741.0,76.8901569186876,4692.0,19061.225879405727,9.673567377613862,11.830451271702445,1.7045335931248042
0.0,0.0,0.0,4693.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4694.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4695.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4696.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4697.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4698.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4699.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4700.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4701.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4702.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4703.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4704.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4705.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4706.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4707.0,0.0,0.0,0.0,0.0
762.3071062395403,999.0,76.82782782782783,4708.0,19032.089089089088,9.907907907907909,11.284284284284285,1.8188188188188188
762.24810640731,28023.0,76.2333083538522,4709.0,18857.276201691468,10.181386718053028,11.54605145773115,1.847232630339364
762.2529232527153,36186.0,76.36118941026916,4710.0,19518.911042944786,10.156800972751894,11.553169734151329,1.8407118775216935
762.2781620387277,16719.0,76.82965488366528,4711.0,21728.740654345354,10.039057359889945,11.56367007596148,1.8196064357916144
762.2645779629728,21978.0,76.55150605150605,4712.0,20254.39525889526,9.896669396669397,11.515470015470015,1.837018837018837
762.2633437625702,23928.0,76.61024740889334,4713.0,19149.685013373455,10.056544633901705,11.539033767970578,1.8252674690738884
762.2627041634269,9937.0,76.95008553889504,4714.0,18923.00825198752,10.50155982690953,11.655731105967595,1.7826305726074267
761.9404187068761,428.0,77.06308411214954,4715.0,19787.504672897197,12.820093457943925,12.261682242990654,1.516355140186916
0.0,0.0,0.0,4716.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4717.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4718.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4719.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4720.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4721.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4722.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4723.0,0.0,0.0,0.0,0.0
762.2267272652341,85731.0,75.96128588258622,4724.0,14756.623485087075,9.813801308744795,11.510970360779648,1.8461699968506142
762.2247799903429,87706.0,75.96140514902059,4725.0,14810.180227122431,9.818051216564431,11.511584156158074,1.8466581533760518
762.1402524846717,1975.0,75.96658227848101,4726.0,17134.97670886076,10.00253164556962,11.538227848101267,1.8678481012658228
0.0,0.0,0.0,4727.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4728.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4729.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4730.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4731.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4732.0,0.0,0.0,0.0,0.0
763.976724032698,116.0,73.62068965517241,4733.0,14629.258620689656,13.956896551724139,11.060344827586206,1.5948275862068966
764.0487832146722,1480.0,73.95,4734.0,14378.341891891892,13.888513513513514,11.096621621621622,1.6304054054054054
764.0593600686826,1752.0,74.07933789954338,4735.0,14339.086757990868,13.856735159817351,11.079908675799087,1.6244292237442923
764.0878960719027,818.0,74.29828850855746,4736.0,14390.685819070904,13.727383863080684,10.929095354523227,1.5965770171149145
764.1646750588894,1189.0,74.12699747687132,4737.0,14513.94449116905,13.76955424726661,11.033641715727502,1.6274179983179142
764.2015801431005,759.0,74.10013175230567,4738.0,14525.200263504612,13.812911725955205,11.134387351778656,1.6429512516469038
0.0,0.0,0.0,4739.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4740.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4741.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4742.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4743.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4744.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4745.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4746.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4747.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4748.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4749.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4750.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4751.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4752.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4753.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4754.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4755.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4756.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4757.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4758.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4759.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4760.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4761.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4762.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4763.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4764.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4765.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4766.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4767.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4768.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4769.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4770.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4771.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4772.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4773.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4774.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4775.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4776.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4777.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4778.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4779.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4780.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4781.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4782.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4783.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4784.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4785.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4786.0,0.0,0.0,0.0,0.0
761.7607825814966,4947.0,78.67879522943198,4787.0,24159.782494441075,8.484131797048716,11.315746917323631,1.627653123104912
761.788429992115,31889.0,78.44272319608642,4788.0,24110.52917934084,8.620088431747625,11.424064724513155,1.629809652231177
761.8005257542495,33745.0,78.45751963253815,4789.0,24554.60379315454,8.627707808564232,11.428448659060601,1.628952437398133
761.8033717767009,13369.0,78.70955194853767,4790.0,26847.157827810606,8.560400927518886,11.381329942404069,1.623681651582018
761.8183442633735,13894.0,78.65819778321578,4791.0,28480.24665323161,8.62257089391104,11.374694112566576,1.6266733841946164
761.8452053143569,33216.0,78.46182562620425,4792.0,30223.474169075143,8.704329238921002,11.373283959537572,1.6308104527938343
761.8483384958307,38833.0,78.47410707388046,4793.0,28805.12275641851,8.696469497592254,11.371153400458374,1.6318079983519171
761.8912931134159,21723.0,78.49380840583713,4794.0,25154.0488882751,8.739446669428716,11.374994245730331,1.6370206693366478
761.9285645632717,27263.0,77.97744195429703,4795.0,25114.313098338407,9.026446099108682,11.474709312988299,1.6668378388291825
761.9169737633357,41042.0,77.82975975829638,4796.0,26417.261999902537,9.008844598216461,11.475537254519761,1.6688026899273916
761.927149616359,37516.0,77.89399189679071,4797.0,27373.227929416782,8.903827700181257,11.482780680243096,1.6519618296193623
761.9305747783172,41447.0,77.85477839168094,4798.0,24665.012570270464,8.875744927256497,11.552585229329022,1.6441720751803508
761.9012185308246,39909.0,77.81335037209652,4799.0,21921.569696058534,8.870204715728281,11.531183442331304,1.6512566087849858
761.8705842984886,13412.0,77.81993736951983,4800.0,19691.473605726216,8.857366537429169,11.470026841634358,1.6584402028034595
0.0,0.0,0.0,4801.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4802.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4803.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4804.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4805.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4806.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4807.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4808.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4809.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4810.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4811.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4812.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4813.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4814.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4815.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4816.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4817.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4818.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4819.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4820.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4821.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4822.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4823.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4824.0,0.0,0.0,0.0,0.0
761.4074765065411,21823.0,78.94675342528525,4825.0,22832.335563396417,8.862713650735463,11.401228062136278,1.6938092837831646
761.393857111061,28741.0,78.90525729793674,4826.0,22130.37075954212,8.880762673532583,11.39174002296371,1.6926342159284646
761.3508943953104,6918.0,78.77435675050593,4827.0,19916.005637467475,8.937698756866146,11.361809771610291,1.6889274356750505
0.0,0.0,0.0,4828.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4829.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4830.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4831.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4832.0,0.0,0.0,0.0,0.0
761.5863611614511,5074.0,76.95132045723295,4833.0,20651.9649191959,9.592826172644855,11.903232163973197,1.7160031533307056
761.5757358824497,13168.0,76.98306500607534,4834.0,20629.02414945322,9.599179829890645,11.870291616038882,1.696005467800729
761.5822353644699,29999.0,76.8592286409547,4835.0,19488.567418913965,9.679455981866063,11.849228307610254,1.7014900496683223
761.5870981571256,21905.0,76.80611732481168,4836.0,19072.477242638666,9.707646656014608,11.849075553526593,1.7081488244692993
0.0,0.0,0.0,4837.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4838.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4839.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4840.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4841.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4842.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4843.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4844.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4845.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4846.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4847.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4848.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4849.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4850.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4851.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4852.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4853.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4854.0,0.0,0.0,0.0,0.0
761.848341125151,362.0,78.3232044198895,4855.0,24935.701657458565,12.665745856353592,12.723756906077348,1.5994475138121547
761.8985670316587,908.0,78.15638766519824,4856.0,22920.439427312776,12.795154185022026,12.579295154185022,1.5859030837004404
761.9379458108468,2377.0,77.9697097181321,4857.0,20064.461926798485,12.886411442995373,12.43331931005469,1.54438367690366
761.9260574907914,2314.0,77.9991356957649,4858.0,19549.62834917891,12.866032843560934,12.417458945548834,1.5384615384615385
761.8983501727764,910.0,78.06153846153846,4859.0,18949.85714285714,12.9,12.442857142857143,1.5175824175824175
761.8175459583165,1003.0,77.99202392821536,4860.0,18583.27517447657,12.901296111665005,12.52741774675972,1.5214356929212363
761.7656723008475,2182.0,77.73739688359304,4861.0,18537.772685609532,13.023831347387718,12.533455545371218,1.5568285976168652
761.7718989577248,1605.0,77.63738317757009,4862.0,18506.57570093458,13.098442367601246,12.527725856697819,1.5570093457943925
0.0,0.0,0.0,4863.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4864.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4865.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4866.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4867.0,0.0,0.0,0.0,0.0
762.2435160095188,76718.0,76.21783675278292,4868.0,14786.313081675748,9.689655621887953,11.491514377329962,1.8339503115305404
762.2435160095188,76718.0,76.21783675278292,4869.0,14786.313081675748,9.689655621887953,11.491514377329962,1.8339503115305404
0.0,0.0,0.0,4870.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4871.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4872.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4873.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4874.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4875.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4876.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4877.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4878.0,0.0,0.0,0.0,0.0
763.9680271278434,147.0,74.3061224489796,4879.0,14023.768707482994,13.755102040816327,11.462585034013605,1.598639455782313
764.1678138626148,1858.0,74.03229278794403,4880.0,13998.55166846071,13.902045209903122,10.982238966630785,1.6103336921420883
764.2184321887947,2821.0,74.10173697270471,4881.0,14141.135767458349,13.85572492024105,10.974477135767458,1.618220489188231
764.2699991312113,1110.0,74.24504504504505,4882.0,14364.26036036036,13.764864864864865,11.026126126126126,1.6288288288288288
0.0,0.0,0.0,4883.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4884.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4885.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4886.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4887.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4888.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4889.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4890.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4891.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4892.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4893.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4894.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4895.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4896.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4897.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4898.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4899.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4900.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4901.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4902.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4903.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4904.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4905.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4906.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4907.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4908.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4909.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4910.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4911.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4912.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4913.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4914.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4915.0,0.0,0.0,0.0,0.0
